,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t0776, 10 ,,
period1,sc01,t0777, 10 ,,
period1,sc01,t0778, 10 ,,
period1,sc01,t0779, 10 ,,
period1,sc01,t0780, 10 ,,
period1,sc01,t0781, 10 ,,
period1,sc01,t0782, 10 ,,
period1,sc01,t0783, 10 ,,
period1,sc01,t0784, 10 ,,
period1,sc01,t0785, 10 ,,
period1,sc01,t0786, 10 ,,
period1,sc01,t0787, 10 ,,
period1,sc01,t0788, 10 ,,
period1,sc01,t0789, 10 ,,
period1,sc01,t0790, 10 ,,
period1,sc01,t0791, 10 ,,
period1,sc01,t0792, 10 ,,
period1,sc01,t0793, 10 ,,
period1,sc01,t0794, 10 ,,
period1,sc01,t0795, 10 ,,
period1,sc01,t0796, 10 ,,
period1,sc01,t0797, 10 ,,
period1,sc01,t0798, 10 ,,
period1,sc01,t0799, 10 ,,
period1,sc01,t0800, 35 ,,
period1,sc01,t0801, 10 ,,
period1,sc01,t0802, 10 ,,
period1,sc01,t0803, 10 ,,
period1,sc01,t0804, 10 ,,
period1,sc01,t0805, 10 ,,
period1,sc01,t0806, 10 ,,
period1,sc01,t0807, 10 ,,
period1,sc01,t0808, 10 ,,
period1,sc01,t0809, 10 ,,
period1,sc01,t0810, 25 ,,
period1,sc01,t0811, 10 ,,
period1,sc01,t0812, 10 ,,
period1,sc01,t0813, 10 ,,
period1,sc01,t0814, 10 ,,
period1,sc01,t0815, 10 ,,
period1,sc01,t0816, 10 ,,
period1,sc01,t0817, 10 ,,
period1,sc01,t0818, 10 ,,
period1,sc01,t0819, 10 ,,
period1,sc01,t0820, 10 ,,
period1,sc01,t0821, 10 ,,
period1,sc01,t0822, 10 ,,
period1,sc01,t0823, 10 ,,
period1,sc01,t0824, 10 ,,
period1,sc01,t0825, 30 ,,
period1,sc01,t0826, 10 ,,
period1,sc01,t0827, 10 ,,
period1,sc01,t0828, 10 ,,
period1,sc01,t0829, 10 ,,
period1,sc01,t0830, 10 ,,
period1,sc01,t0831, 10 ,,
period1,sc01,t0832, 10 ,,
period1,sc01,t0833, 25 ,,
period1,sc01,t0834, 10 ,,
period1,sc01,t0835, 10 ,,
period1,sc01,t0836, 10 ,,
period1,sc01,t0837, 10 ,,
period1,sc01,t0838, 10 ,,
period1,sc01,t0839, 10 ,,
period1,sc01,t0840, 10 ,,
period1,sc01,t0841, 10 ,,
period1,sc01,t0842, 10 ,,
period1,sc01,t0843, 10 ,,
period1,sc01,t0844, 10 ,,
period1,sc01,t0845, 10 ,,
period1,sc01,t0846, 35 ,,
period1,sc01,t0847, 10 ,,
period1,sc01,t0848, 10 ,,
period1,sc01,t0849, 10 ,,
period1,sc01,t0850, 10 ,,
period1,sc01,t0851, 10 ,,
period1,sc01,t0852, 10 ,,
period1,sc01,t0853, 10 ,,
period1,sc01,t0854, 10 ,,
period1,sc01,t0855, 10 ,,
period1,sc01,t0856, 10 ,,
period1,sc01,t0857, 10 ,,
period1,sc01,t0858, 25 ,,
period1,sc01,t0859, 10 ,,
period1,sc01,t0860, 10 ,,
period1,sc01,t0861, 10 ,,
period1,sc01,t0862, 10 ,,
period1,sc01,t0863, 10 ,,
period1,sc01,t0864, 10 ,,
period1,sc01,t0865, 10 ,,
period1,sc01,t0866, 10 ,,
period1,sc01,t0867, 10 ,,
period1,sc01,t0868, 10 ,,
period1,sc01,t0869, 10 ,,
period1,sc01,t0870, 10 ,,
period1,sc01,t0871, 35 ,,
period1,sc01,t0872, 10 ,,
period1,sc01,t0873, 10 ,,
period1,sc01,t0874, 10 ,,
period1,sc01,t0875, 10 ,,
period1,sc01,t0876, 10 ,,
period1,sc01,t0877, 10 ,,
period1,sc01,t0878, 10 ,,
period1,sc01,t0879, 10 ,,
period1,sc01,t0880, 10 ,,
period1,sc01,t0881, 10 ,,
period1,sc01,t0882, 10 ,,
period1,sc01,t0883, 25 ,,
period1,sc01,t0884, 10 ,,
period1,sc01,t0885, 10 ,,
period1,sc01,t0886, 10 ,,
period1,sc01,t0887, 10 ,,
period1,sc01,t0888, 10 ,,
period1,sc01,t0889, 10 ,,
period1,sc01,t0890, 10 ,,
period1,sc01,t0891, 10 ,,
period1,sc01,t0892, 10 ,,
period1,sc01,t0893, 10 ,,
period1,sc01,t0894, 10 ,,
period1,sc01,t0895, 10 ,,
period1,sc01,t0896, 40 ,,
period1,sc01,t0897, 10 ,,
period1,sc01,t0898, 10 ,,
period1,sc01,t0899, 10 ,,
period1,sc01,t0900, 10 ,,
period1,sc01,t0901, 10 ,,
period1,sc01,t0902, 10 ,,
period1,sc01,t0903, 10 ,,
period1,sc01,t0904, 10 ,,
period1,sc01,t0905, 10 ,,
period1,sc01,t0906, 25 ,,
period1,sc01,t0907, 10 ,,
period1,sc01,t0908, 10 ,,
period1,sc01,t0909, 10 ,,
period1,sc01,t0910, 10 ,,
period1,sc01,t0911, 10 ,,
period1,sc01,t0912, 10 ,,
period1,sc01,t0913, 10 ,,
period1,sc01,t0914, 10 ,,
period1,sc01,t0915, 10 ,,
period1,sc01,t0916, 10 ,,
period1,sc01,t0917, 10 ,,
period1,sc01,t0918, 10 ,,
period1,sc01,t0919, 10 ,,
period1,sc01,t0920, 10 ,,
period1,sc01,t0921, 10 ,,
period1,sc01,t0922, 10 ,,
period1,sc01,t0923, 10 ,,
period1,sc01,t0924, 10 ,,
period1,sc01,t0925, 10 ,,
period1,sc01,t0926, 10 ,,
period1,sc01,t0927, 10 ,,
period1,sc01,t0928, 10 ,,
period1,sc01,t0929, 10 ,,
period1,sc01,t0930, 10 ,,
period1,sc01,t0931, 10 ,,
period1,sc01,t0932, 10 ,,
period1,sc01,t0933, 10 ,,
period1,sc01,t0934, 10 ,,
period1,sc01,t0935, 10 ,,
period1,sc01,t0936, 10 ,,
period1,sc01,t0937, 10 ,,
period1,sc01,t0938, 10 ,,
period1,sc01,t0939, 10 ,,
period1,sc01,t0940, 10 ,,
period1,sc01,t0941, 10 ,,
period1,sc01,t0942, 10 ,,
period1,sc01,t0943, 10 ,,
period1,sc01,t0944, 10 ,,
period1,sc01,t0945, 10 ,,
period1,sc01,t0946, 10 ,,
period1,sc01,t0947, 10 ,,
period1,sc01,t0948, 10 ,,
period1,sc01,t0949, 10 ,,
period1,sc01,t0950, 10 ,,
period1,sc01,t0951, 10 ,,
period1,sc01,t0952, 10 ,,
period1,sc01,t0953, 10 ,,
period1,sc01,t0954, 10 ,,
period1,sc01,t0955, 10 ,,
period1,sc01,t0956, 10 ,,
period1,sc01,t0957, 10 ,,
period1,sc01,t0958, 10 ,,
period1,sc01,t0959, 10 ,,
period1,sc01,t0960, 10 ,,
period1,sc01,t0961, 10 ,,
period1,sc01,t0962, 10 ,,
period1,sc01,t0963, 10 ,,
period1,sc01,t0964, 10 ,,
period1,sc01,t0965, 10 ,,
period1,sc01,t0966, 10 ,,
period1,sc01,t0967, 10 ,,
period1,sc01,t0968, 30 ,,
period1,sc01,t0969, 10 ,,
period1,sc01,t0970, 10 ,,
period1,sc01,t0971, 10 ,,
period1,sc01,t0972, 10 ,,
period1,sc01,t0973, 10 ,,
period1,sc01,t0974, 10 ,,
period1,sc01,t0975, 10 ,,
period1,sc01,t0976, 25 ,,
period1,sc01,t0977, 10 ,,
period1,sc01,t0978, 10 ,,
period1,sc01,t0979, 10 ,,
period1,sc01,t0980, 10 ,,
period1,sc01,t0981, 10 ,,
period1,sc01,t0982, 10 ,,
period1,sc01,t0983, 10 ,,
period1,sc01,t0984, 10 ,,
period1,sc01,t0985, 10 ,,
period1,sc01,t0986, 10 ,,
period1,sc01,t0987, 10 ,,
period1,sc01,t0988, 10 ,,
period1,sc01,t0989, 10 ,,
period1,sc01,t0990, 10 ,,
period1,sc01,t0991, 30 ,,
period1,sc01,t0992, 10 ,,
period1,sc01,t0993, 10 ,,
period1,sc01,t0994, 10 ,,
period1,sc01,t0995, 10 ,,
period1,sc01,t0996, 10 ,,
period1,sc01,t0997, 10 ,,
period1,sc01,t0998, 10 ,,
period1,sc01,t0999, 10 ,,
period1,sc01,t1000, 10 ,,
period1,sc01,t1001, 10 ,,
period1,sc01,t1002, 10 ,,
period1,sc01,t1003, 25 ,,
period1,sc01,t1004, 10 ,,
period1,sc01,t1005, 10 ,,
period1,sc01,t1006, 10 ,,
period1,sc01,t1007, 10 ,,
period1,sc01,t1008, 10 ,,
period1,sc01,t1009, 10 ,,
period1,sc01,t1010, 10 ,,
period1,sc01,t1011, 10 ,,
period1,sc01,t1012, 10 ,,
period1,sc01,t1013, 10 ,,
period1,sc01,t1014, 10 ,,
period1,sc01,t1015, 10 ,,
period1,sc01,t1016, 10 ,,
period1,sc01,t1017, 30 ,,
period1,sc01,t1018, 10 ,,
period1,sc01,t1019, 10 ,,
period1,sc01,t1020, 10 ,,
period1,sc01,t1021, 10 ,,
period1,sc01,t1022, 10 ,,
period1,sc01,t1023, 10 ,,
period1,sc01,t1024, 10 ,,
period1,sc01,t1025, 10 ,,
period1,sc01,t1026, 10 ,,
period1,sc01,t1027, 10 ,,
period1,sc01,t1028, 25 ,,
period1,sc01,t1029, 10 ,,
period1,sc01,t1030, 10 ,,
period1,sc01,t1031, 10 ,,
period1,sc01,t1032, 10 ,,
period1,sc01,t1033, 10 ,,
period1,sc01,t1034, 10 ,,
period1,sc01,t1035, 10 ,,
period1,sc01,t1036, 10 ,,
period1,sc01,t1037, 10 ,,
period1,sc01,t1038, 10 ,,
period1,sc01,t1039, 10 ,,
period1,sc01,t1040, 10 ,,
period1,sc01,t1041, 30 ,,
period1,sc01,t1042, 10 ,,
period1,sc01,t1043, 10 ,,
period1,sc01,t1044, 10 ,,
period1,sc01,t1045, 10 ,,
period1,sc01,t1046, 10 ,,
period1,sc01,t1047, 10 ,,
period1,sc01,t1048, 10 ,,
period1,sc01,t1049, 25 ,,
period1,sc01,t1050, 10 ,,
period1,sc01,t1051, 10 ,,
period1,sc01,t1052, 10 ,,
period1,sc01,t1053, 10 ,,
period1,sc01,t1054, 10 ,,
period1,sc01,t1055, 10 ,,
period1,sc01,t1056, 10 ,,
period1,sc01,t1057, 10 ,,
period1,sc01,t1058, 10 ,,
period1,sc01,t1059, 10 ,,
period1,sc01,t1060, 10 ,,
period1,sc01,t1061, 10 ,,
period1,sc01,t1062, 10 ,,
period1,sc01,t1063, 10 ,,
period1,sc01,t1064, 10 ,,
period1,sc01,t1065, 35 ,,
period1,sc01,t1066, 10 ,,
period1,sc01,t1067, 10 ,,
period1,sc01,t1068, 10 ,,
period1,sc01,t1069, 10 ,,
period1,sc01,t1070, 10 ,,
period1,sc01,t1071, 10 ,,
period1,sc01,t1072, 10 ,,
period1,sc01,t1073, 10 ,,
period1,sc01,t1074, 25 ,,
period1,sc01,t1075, 10 ,,
period1,sc01,t1076, 10 ,,
period1,sc01,t1077, 10 ,,
period1,sc01,t1078, 10 ,,
period1,sc01,t1079, 10 ,,
period1,sc01,t1080, 10 ,,
period1,sc01,t1081, 10 ,,
period1,sc01,t1082, 10 ,,
period1,sc01,t1083, 10 ,,
period1,sc01,t1084, 10 ,,
period1,sc01,t1085, 10 ,,
period1,sc01,t1086, 10 ,,
period1,sc01,t1087, 10 ,,
period1,sc01,t1088, 10 ,,
period1,sc01,t1089, 10 ,,
period1,sc01,t1090, 10 ,,
period1,sc01,t1091, 10 ,,
period1,sc01,t1092, 10 ,,
period1,sc01,t1093, 10 ,,
period1,sc01,t1094, 10 ,,
period1,sc01,t1095, 10 ,,
period1,sc01,t1096, 10 ,,
period1,sc01,t1097, 10 ,,
period1,sc01,t1098, 10 ,,
period1,sc01,t1099, 10 ,,
period1,sc01,t1100, 10 ,,
period1,sc01,t1101, 10 ,,
period1,sc01,t1102, 10 ,,
period1,sc01,t1103, 10 ,,
period1,sc01,t1104, 10 ,,
period1,sc01,t1105, 10 ,,
period1,sc01,t1106, 10 ,,
period1,sc01,t1107, 10 ,,
period1,sc01,t1108, 10 ,,
period1,sc01,t1109, 10 ,,
period1,sc01,t1110, 35 ,,
period1,sc01,t1111, 10 ,,
period1,sc01,t1112, 10 ,,
period1,sc01,t1113, 10 ,,
period1,sc01,t1114, 10 ,,
period1,sc01,t1115, 10 ,,
period1,sc01,t1116, 10 ,,
period1,sc01,t1117, 10 ,,
period1,sc01,t1118, 10 ,,
period1,sc01,t1119, 10 ,,
period1,sc01,t1120, 10 ,,
period1,sc01,t1121, 10 ,,
period1,sc01,t1122, 10 ,,
period1,sc01,t1123, 10 ,,
period1,sc01,t1124, 10 ,,
period1,sc01,t1125, 10 ,,
period1,sc01,t1126, 10 ,,
period1,sc01,t1127, 10 ,,
period1,sc01,t1128, 10 ,,
period1,sc01,t1129, 10 ,,
period1,sc01,t1130, 10 ,,
period1,sc01,t1131, 10 ,,
period1,sc01,t1132, 10 ,,
period1,sc01,t1133, 10 ,,
period1,sc01,t1134, 10 ,,
period1,sc01,t1135, 10 ,,
period1,sc01,t1136, 10 ,,
period1,sc01,t1137, 10 ,,
period1,sc01,t1138, 10 ,,
period1,sc01,t1139, 10 ,,
period1,sc01,t1140, 10 ,,
period1,sc01,t1141, 10 ,,
period1,sc01,t1142, 10 ,,
period1,sc01,t1143, 10 ,,
period1,sc01,t1144, 10 ,,
period1,sc01,t1145, 10 ,,
period1,sc01,t1146, 25 ,,
period1,sc01,t1147, 10 ,,
period1,sc01,t1148, 10 ,,
period1,sc01,t1149, 10 ,,
period1,sc01,t1150, 10 ,,
period1,sc01,t1151, 10 ,,
period1,sc01,t1152, 10 ,,
period1,sc01,t1153, 10 ,,
period1,sc01,t1154, 10 ,,
period1,sc01,t1155, 10 ,,
period1,sc01,t1156, 10 ,,
period1,sc01,t1157, 10 ,,
period1,sc01,t1158, 10 ,,
period1,sc01,t1159, 40 ,,
period1,sc01,t1160, 10 ,,
period1,sc01,t1161, 10 ,,
period1,sc01,t1162, 10 ,,
period1,sc01,t1163, 10 ,,
period1,sc01,t1164, 10 ,,
period1,sc01,t1165, 10 ,,
period1,sc01,t1166, 10 ,,
period1,sc01,t1167, 10 ,,
period1,sc01,t1168, 10 ,,
period1,sc01,t1169, 10 ,,
period1,sc01,t1170, 25 ,,
period1,sc01,t1171, 10 ,,
period1,sc01,t1172, 10 ,,
period1,sc01,t1173, 10 ,,
period1,sc01,t1174, 10 ,,
period1,sc01,t1175, 10 ,,
period1,sc01,t1176, 10 ,,
period1,sc01,t1177, 10 ,,
period1,sc01,t1178, 10 ,,
period1,sc01,t1179, 10 ,,
period1,sc01,t1180, 10 ,,
period1,sc01,t1181, 10 ,,
period1,sc01,t1182, 10 ,,
period1,sc01,t1183, 10 ,,
period1,sc01,t1184, 30 ,,
period1,sc01,t1185, 10 ,,
period1,sc01,t1186, 10 ,,
period1,sc01,t1187, 10 ,,
period1,sc01,t1188, 10 ,,
period1,sc01,t1189, 10 ,,
period1,sc01,t1190, 10 ,,
period1,sc01,t1191, 10 ,,
period1,sc01,t1192, 10 ,,
period1,sc01,t1193, 10 ,,
period1,sc01,t1194, 25 ,,
period1,sc01,t1195, 10 ,,
period1,sc01,t1196, 10 ,,
period1,sc01,t1197, 10 ,,
period1,sc01,t1198, 10 ,,
period1,sc01,t1199, 10 ,,
period1,sc01,t1200, 10 ,,
period1,sc01,t1201, 10 ,,
period1,sc01,t1202, 10 ,,
period1,sc01,t1203, 10 ,,
period1,sc01,t1204, 10 ,,
period1,sc01,t1205, 10 ,,
period1,sc01,t1206, 10 ,,
period1,sc01,t1207, 10 ,,
period1,sc01,t1208, 10 ,,
period1,sc01,t1209, 35 ,,
period1,sc01,t1210, 10 ,,
period1,sc01,t1211, 10 ,,
period1,sc01,t1212, 10 ,,
period1,sc01,t1213, 10 ,,
period1,sc01,t1214, 10 ,,
period1,sc01,t1215, 10 ,,
period1,sc01,t1216, 10 ,,
period1,sc01,t1217, 10 ,,
period1,sc01,t1218, 10 ,,
period1,sc01,t1219, 25 ,,
period1,sc01,t1220, 10 ,,
period1,sc01,t1221, 10 ,,
period1,sc01,t1222, 10 ,,
period1,sc01,t1223, 10 ,,
period1,sc01,t1224, 10 ,,
period1,sc01,t1225, 10 ,,
period1,sc01,t1226, 10 ,,
period1,sc01,t1227, 10 ,,
period1,sc01,t1228, 10 ,,
period1,sc01,t1229, 10 ,,
period1,sc01,t1230, 10 ,,
period1,sc01,t1231, 10 ,,
period1,sc01,t1232, 35 ,,
period1,sc01,t1233, 10 ,,
period1,sc01,t1234, 10 ,,
period1,sc01,t1235, 10 ,,
period1,sc01,t1236, 10 ,,
period1,sc01,t1237, 10 ,,
period1,sc01,t1238, 10 ,,
period1,sc01,t1239, 10 ,,
period1,sc01,t1240, 10 ,,
period1,sc01,t1241, 10 ,,
period1,sc01,t1242, 25 ,,
period1,sc01,t1243, 10 ,,
period1,sc01,t1244, 10 ,,
period1,sc01,t1245, 10 ,,
period1,sc01,t1246, 10 ,,
period1,sc01,t1247, 10 ,,
period1,sc01,t1248, 10 ,,
period1,sc01,t1249, 10 ,,
period1,sc01,t1250, 10 ,,
period1,sc01,t1251, 10 ,,
period1,sc01,t1252, 10 ,,
period1,sc01,t1253, 10 ,,
period1,sc01,t1254, 10 ,,
period1,sc01,t1255, 10 ,,
period1,sc01,t1256, 10 ,,
period1,sc01,t1257, 10 ,,
period1,sc01,t1258, 10 ,,
period1,sc01,t1259, 10 ,,
period1,sc01,t1260, 10 ,,
period1,sc01,t1261, 10 ,,
period1,sc01,t1262, 10 ,,
period1,sc01,t1263, 10 ,,
period1,sc01,t1264, 10 ,,
period1,sc01,t1265, 10 ,,
period1,sc01,t1266, 10 ,,
period1,sc01,t1267, 10 ,,
period1,sc01,t1268, 10 ,,
period1,sc01,t1269, 10 ,,
period1,sc01,t1270, 10 ,,
period1,sc01,t1271, 10 ,,
period1,sc01,t1272, 10 ,,
period1,sc01,t1273, 10 ,,
period1,sc01,t1274, 10 ,,
period1,sc01,t1275, 10 ,,
period1,sc01,t1276, 10 ,,
period1,sc01,t1277, 10 ,,
period1,sc01,t1278, 10 ,,
period1,sc01,t1279, 10 ,,
period1,sc01,t1280, 10 ,,
period1,sc01,t1281, 10 ,,
period1,sc01,t1282, 10 ,,
period1,sc01,t1283, 10 ,,
period1,sc01,t1284, 10 ,,
period1,sc01,t1285, 10 ,,
period1,sc01,t1286, 10 ,,
period1,sc01,t1287, 10 ,,
period1,sc01,t1288, 10 ,,
period1,sc01,t1289, 10 ,,
period1,sc01,t1290, 10 ,,
period1,sc01,t1291, 10 ,,
period1,sc01,t1292, 10 ,,
period1,sc01,t1293, 10 ,,
period1,sc01,t1294, 10 ,,
period1,sc01,t1295, 10 ,,
period1,sc01,t1296, 10 ,,
period1,sc01,t1297, 10 ,,
period1,sc01,t1298, 10 ,,
period1,sc01,t1299, 10 ,,
period1,sc01,t1300, 10 ,,
period1,sc01,t1301, 10 ,,
period1,sc01,t1302, 10 ,,
period1,sc01,t1303, 10 ,,
period1,sc01,t1304, 30 ,,
period1,sc01,t1305, 10 ,,
period1,sc01,t1306, 10 ,,
period1,sc01,t1307, 10 ,,
period1,sc01,t1308, 10 ,,
period1,sc01,t1309, 10 ,,
period1,sc01,t1310, 10 ,,
period1,sc01,t1311, 10 ,,
period1,sc01,t1312, 10 ,,
period1,sc01,t1313, 10 ,,
period1,sc01,t1314, 10 ,,
period1,sc01,t1315, 25 ,,
period1,sc01,t1316, 10 ,,
period1,sc01,t1317, 10 ,,
period1,sc01,t1318, 10 ,,
period1,sc01,t1319, 10 ,,
period1,sc01,t1320, 10 ,,
period1,sc01,t1321, 10 ,,
period1,sc01,t1322, 10 ,,
period1,sc01,t1323, 10 ,,
period1,sc01,t1324, 10 ,,
period1,sc01,t1325, 10 ,,
period1,sc01,t1326, 10 ,,
period1,sc01,t1327, 10 ,,
period1,sc01,t1328, 30 ,,
period1,sc01,t1329, 10 ,,
period1,sc01,t1330, 10 ,,
period1,sc01,t1331, 10 ,,
period1,sc01,t1332, 10 ,,
period1,sc01,t1333, 10 ,,
period1,sc01,t1334, 10 ,,
period1,sc01,t1335, 10 ,,
period1,sc01,t1336, 10 ,,
period1,sc01,t1337, 10 ,,
period1,sc01,t1338, 25 ,,
period1,sc01,t1339, 10 ,,
period1,sc01,t1340, 10 ,,
period1,sc01,t1341, 10 ,,
period1,sc01,t1342, 10 ,,
period1,sc01,t1343, 10 ,,
period1,sc01,t1344, 10 ,,
period1,sc01,t1345, 10 ,,
period1,sc01,t1346, 10 ,,
period1,sc01,t1347, 10 ,,
period1,sc01,t1348, 10 ,,
period1,sc01,t1349, 10 ,,
period1,sc01,t1350, 10 ,,
period1,sc01,t1351, 10 ,,
period1,sc01,t1352, 35 ,,
period1,sc01,t1353, 10 ,,
period1,sc01,t1354, 10 ,,
period1,sc01,t1355, 10 ,,
period1,sc01,t1356, 10 ,,
period1,sc01,t1357, 10 ,,
period1,sc01,t1358, 10 ,,
period1,sc01,t1359, 10 ,,
period1,sc01,t1360, 10 ,,
period1,sc01,t1361, 10 ,,
period1,sc01,t1362, 25 ,,
period1,sc01,t1363, 10 ,,
period1,sc01,t1364, 10 ,,
period1,sc01,t1365, 10 ,,
period1,sc01,t1366, 10 ,,
period1,sc01,t1367, 10 ,,
period1,sc01,t1368, 10 ,,
period1,sc01,t1369, 10 ,,
period1,sc01,t1370, 10 ,,
period1,sc01,t1371, 10 ,,
period1,sc01,t1372, 10 ,,
period1,sc01,t1373, 10 ,,
period1,sc01,t1374, 10 ,,
period1,sc01,t1375, 10 ,,
period1,sc01,t1376, 30 ,,
period1,sc01,t1377, 10 ,,
period1,sc01,t1378, 10 ,,
period1,sc01,t1379, 10 ,,
period1,sc01,t1380, 10 ,,
period1,sc01,t1381, 10 ,,
period1,sc01,t1382, 10 ,,
period1,sc01,t1383, 10 ,,
period1,sc01,t1384, 10 ,,
period1,sc01,t1385, 10 ,,
period1,sc01,t1386, 25 ,,
period1,sc01,t1387, 10 ,,
period1,sc01,t1388, 10 ,,
period1,sc01,t1389, 10 ,,
period1,sc01,t1390, 10 ,,
period1,sc01,t1391, 10 ,,
period1,sc01,t1392, 10 ,,
period1,sc01,t1393, 10 ,,
period1,sc01,t1394, 10 ,,
period1,sc01,t1395, 10 ,,
period1,sc01,t1396, 10 ,,
period1,sc01,t1397, 10 ,,
period1,sc01,t1398, 30 ,,
period1,sc01,t1399, 10 ,,
period1,sc01,t1400, 10 ,,
period1,sc01,t1401, 10 ,,
period1,sc01,t1402, 10 ,,
period1,sc01,t1403, 10 ,,
period1,sc01,t1404, 10 ,,
period1,sc01,t1405, 10 ,,
period1,sc01,t1406, 10 ,,
period1,sc01,t1407, 10 ,,
period1,sc01,t1408, 10 ,,
period1,sc01,t1409, 10 ,,
period1,sc01,t1410, 25 ,,
period1,sc01,t1411, 10 ,,
period1,sc01,t1412, 10 ,,
period1,sc01,t1413, 10 ,,
period1,sc01,t1414, 10 ,,
period1,sc01,t1415, 10 ,,
period1,sc01,t1416, 10 ,,
period1,sc01,t1417, 10 ,,
period1,sc01,t1418, 10 ,,
period1,sc01,t1419, 10 ,,
period1,sc01,t1420, 10 ,,
period1,sc01,t1421, 10 ,,
period1,sc01,t1422, 10 ,,
period1,sc01,t1423, 10 ,,
period1,sc01,t1424, 10 ,,
period1,sc01,t1425, 10 ,,
period1,sc01,t1426, 10 ,,
period1,sc01,t1427, 10 ,,
period1,sc01,t1428, 10 ,,
period1,sc01,t1429, 10 ,,
period1,sc01,t1430, 10 ,,
period1,sc01,t1431, 10 ,,
period1,sc01,t1432, 10 ,,
period1,sc01,t1433, 10 ,,
period1,sc01,t1434, 10 ,,
period1,sc01,t1435, 10 ,,
period1,sc01,t1436, 10 ,,
period1,sc01,t1437, 10 ,,
period1,sc01,t1438, 10 ,,
period1,sc01,t1439, 10 ,,
period1,sc01,t1440, 10 ,,
period1,sc01,t1441, 10 ,,
period1,sc01,t1442, 10 ,,
period1,sc01,t1443, 10 ,,
period1,sc01,t1444, 10 ,,
period1,sc01,t1445, 10 ,,
period1,sc01,t1446, 10 ,,
period1,sc01,t1447, 10 ,,
period1,sc01,t1448, 10 ,,
period1,sc01,t1449, 10 ,,
period1,sc01,t1450, 10 ,,
period1,sc01,t1451, 10 ,,
period1,sc01,t1452, 10 ,,
period1,sc01,t1453, 10 ,,
period1,sc01,t1454, 10 ,,
period1,sc01,t1455, 10 ,,
period1,sc01,t1456, 10 ,,
period1,sc01,t1457, 10 ,,
period1,sc01,t1458, 10 ,,
period1,sc01,t1459, 10 ,,
period1,sc01,t1460, 10 ,,
period1,sc01,t1461, 10 ,,
period1,sc01,t1462, 10 ,,
period1,sc01,t1463, 10 ,,
period1,sc01,t1464, 10 ,,
period1,sc01,t1465, 10 ,,
period1,sc01,t1466, 10 ,,
period1,sc01,t1467, 10 ,,
period1,sc01,t1468, 10 ,,
period1,sc01,t1469, 10 ,,
period1,sc01,t1470, 10 ,,
period1,sc01,t1471, 10 ,,
period1,sc01,t1472, 10 ,,
period1,sc01,t1473, 35 ,,
period1,sc01,t1474, 10 ,,
period1,sc01,t1475, 10 ,,
period1,sc01,t1476, 10 ,,
period1,sc01,t1477, 10 ,,
period1,sc01,t1478, 10 ,,
period1,sc01,t1479, 10 ,,
period1,sc01,t1480, 10 ,,
period1,sc01,t1481, 10 ,,
period1,sc01,t1482, 10 ,,
period1,sc01,t1483, 25 ,,
period1,sc01,t1484, 10 ,,
period1,sc01,t1485, 10 ,,
period1,sc01,t1486, 10 ,,
period1,sc01,t1487, 10 ,,
period1,sc01,t1488, 10 ,,
period1,sc01,t1489, 10 ,,
period1,sc01,t1490, 10 ,,
period1,sc01,t1491, 10 ,,
period1,sc01,t1492, 10 ,,
period1,sc01,t1493, 10 ,,
period1,sc01,t1494, 10 ,,
period1,sc01,t1495, 10 ,,
period1,sc01,t1496, 10 ,,
period1,sc01,t1497, 30 ,,
period1,sc01,t1498, 10 ,,
period1,sc01,t1499, 10 ,,
period1,sc01,t1500, 10 ,,
period1,sc01,t1501, 10 ,,
period1,sc01,t1502, 10 ,,
period1,sc01,t1503, 10 ,,
period1,sc01,t1504, 10 ,,
period1,sc01,t1505, 25 ,,
period1,sc01,t1506, 10 ,,
period1,sc01,t1507, 10 ,,
period1,sc01,t1508, 10 ,,
period1,sc01,t1509, 10 ,,
period1,sc01,t1510, 10 ,,
period1,sc01,t1511, 10 ,,
period1,sc01,t1512, 10 ,,
period1,sc01,t1513, 10 ,,
period1,sc01,t1514, 10 ,,
period1,sc01,t1515, 10 ,,
period1,sc01,t1516, 10 ,,
period1,sc01,t1517, 10 ,,
period1,sc01,t1518, 10 ,,
period1,sc01,t1519, 10 ,,
period1,sc01,t1520, 35 ,,
period1,sc01,t1521, 10 ,,
period1,sc01,t1522, 10 ,,
period1,sc01,t1523, 10 ,,
period1,sc01,t1524, 10 ,,
period1,sc01,t1525, 10 ,,
period1,sc01,t1526, 10 ,,
period1,sc01,t1527, 10 ,,
period1,sc01,t1528, 25 ,,
period1,sc01,t1529, 10 ,,
period1,sc01,t1530, 10 ,,
period1,sc01,t1531, 10 ,,
period1,sc01,t1532, 10 ,,
period1,sc01,t1533, 10 ,,
period1,sc01,t1534, 10 ,,
period1,sc01,t1535, 10 ,,
period1,sc01,t1536, 10 ,,
period1,sc01,t1537, 10 ,,
period1,sc01,t1538, 10 ,,
period1,sc01,t1539, 10 ,,
period1,sc01,t1540, 10 ,,
period1,sc01,t1541, 10 ,,
period1,sc01,t1542, 10 ,,
period1,sc01,t1543, 10 ,,
period1,sc01,t1544, 10 ,,
period1,sc01,t1545, 10 ,,
period1,sc01,t1546, 35 ,,
period1,sc01,t1547, 10 ,,
period1,sc01,t1548, 10 ,,
period1,sc01,t1549, 10 ,,
period1,sc01,t1550, 10 ,,
period1,sc01,t1551, 10 ,,
