,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t0707, 3.445780026 ,,
period1,sc01,t0708, 3.445780026 ,,
period1,sc01,t0709, 3.445780026 ,,
period1,sc01,t0710, 3.445780026 ,,
period1,sc01,t0711, 3.445780026 ,,
period1,sc01,t0712, 0 ,,
period1,sc01,t0713, 0 ,,
period1,sc01,t0714, 0 ,,
period1,sc01,t0715, 0 ,,
period1,sc01,t0716, 0 ,,
period1,sc01,t0717, 0 ,,
period1,sc01,t0718, 0 ,,
period1,sc01,t0719, 0 ,,
period1,sc01,t0720, 0 ,,
period1,sc01,t0721, 0 ,,
period1,sc01,t0722, 0 ,,
period1,sc01,t0723, 0 ,,
period1,sc01,t0724, 0 ,,
period1,sc01,t0725, 0 ,,
period1,sc01,t0726, 0 ,,
period1,sc01,t0727, 0 ,,
period1,sc01,t0728, 0 ,,
period1,sc01,t0729, 1.544320413 ,,
period1,sc01,t0730, 1.544320413 ,,
period1,sc01,t0731, 1.544320413 ,,
period1,sc01,t0732, 1.544320413 ,,
period1,sc01,t0733, 1.544320413 ,,
period1,sc01,t0734, 1.544320413 ,,
period1,sc01,t0735, 1.544320413 ,,
period1,sc01,t0736, 0 ,,
period1,sc01,t0737, 0 ,,
period1,sc01,t0738, 0 ,,
period1,sc01,t0739, 0 ,,
period1,sc01,t0740, 0 ,,
period1,sc01,t0741, 0 ,,
period1,sc01,t0742, 0 ,,
period1,sc01,t0743, 0 ,,
period1,sc01,t0744, 0 ,,
period1,sc01,t0745, 0 ,,
period1,sc01,t0746, 0 ,,
period1,sc01,t0747, 0 ,,
period1,sc01,t0748, 0 ,,
period1,sc01,t0749, 0 ,,
period1,sc01,t0750, 0 ,,
period1,sc01,t0751, 0 ,,
period1,sc01,t0752, 0 ,,
period1,sc01,t0753, 0 ,,
period1,sc01,t0754, 1.7196071145 ,,
period1,sc01,t0755, 1.7196071145 ,,
period1,sc01,t0756, 1.7196071145 ,,
period1,sc01,t0757, 1.7196071145 ,,
period1,sc01,t0758, 1.7196071145 ,,
period1,sc01,t0759, 1.7196071145 ,,
period1,sc01,t0760, 0 ,,
period1,sc01,t0761, 0 ,,
period1,sc01,t0762, 0 ,,
period1,sc01,t0763, 0 ,,
period1,sc01,t0764, 0 ,,
period1,sc01,t0765, 0 ,,
period1,sc01,t0766, 0 ,,
period1,sc01,t0767, 0 ,,
period1,sc01,t0768, 0 ,,
period1,sc01,t0769, 0 ,,
period1,sc01,t0770, 0 ,,
period1,sc01,t0771, 0 ,,
period1,sc01,t0772, 0 ,,
period1,sc01,t0773, 0 ,,
period1,sc01,t0774, 0 ,,
period1,sc01,t0775, 0 ,,
period1,sc01,t0776, 0 ,,
period1,sc01,t0777, 1.6752952335 ,,
period1,sc01,t0778, 1.6752952335 ,,
period1,sc01,t0779, 1.6752952335 ,,
period1,sc01,t0780, 1.6752952335 ,,
period1,sc01,t0781, 1.6752952335 ,,
period1,sc01,t0782, 1.6752952335 ,,
period1,sc01,t0783, 1.6752952335 ,,
period1,sc01,t0784, 1.6752952335 ,,
period1,sc01,t0785, 0 ,,
period1,sc01,t0786, 0 ,,
period1,sc01,t0787, 0 ,,
period1,sc01,t0788, 0 ,,
period1,sc01,t0789, 0 ,,
period1,sc01,t0790, 0 ,,
period1,sc01,t0791, 0 ,,
period1,sc01,t0792, 0 ,,
period1,sc01,t0793, 0 ,,
period1,sc01,t0794, 0 ,,
period1,sc01,t0795, 0 ,,
period1,sc01,t0796, 0 ,,
period1,sc01,t0797, 0 ,,
period1,sc01,t0798, 0 ,,
period1,sc01,t0799, 0 ,,
period1,sc01,t0800, 1.6115038575 ,,
period1,sc01,t0801, 1.6115038575 ,,
period1,sc01,t0802, 1.6115038575 ,,
period1,sc01,t0803, 1.6115038575 ,,
period1,sc01,t0804, 1.6115038575 ,,
period1,sc01,t0805, 1.6115038575 ,,
period1,sc01,t0806, 1.6115038575 ,,
period1,sc01,t0807, 1.6115038575 ,,
period1,sc01,t0808, 1.6115038575 ,,
period1,sc01,t0809, 1.6115038575 ,,
period1,sc01,t0810, 0 ,,
period1,sc01,t0811, 0 ,,
period1,sc01,t0812, 0 ,,
period1,sc01,t0813, 0 ,,
period1,sc01,t0814, 0 ,,
period1,sc01,t0815, 0 ,,
period1,sc01,t0816, 0 ,,
period1,sc01,t0817, 0 ,,
period1,sc01,t0818, 0 ,,
period1,sc01,t0819, 0 ,,
period1,sc01,t0820, 0 ,,
period1,sc01,t0821, 0 ,,
period1,sc01,t0822, 0 ,,
period1,sc01,t0823, 0 ,,
period1,sc01,t0824, 0 ,,
period1,sc01,t0825, 1.715232027 ,,
period1,sc01,t0826, 1.715232027 ,,
period1,sc01,t0827, 1.715232027 ,,
period1,sc01,t0828, 1.715232027 ,,
period1,sc01,t0829, 1.715232027 ,,
period1,sc01,t0830, 1.715232027 ,,
period1,sc01,t0831, 1.715232027 ,,
period1,sc01,t0832, 1.715232027 ,,
period1,sc01,t0833, 0 ,,
period1,sc01,t0834, 0 ,,
period1,sc01,t0835, 0 ,,
period1,sc01,t0836, 0 ,,
period1,sc01,t0837, 0 ,,
period1,sc01,t0838, 0 ,,
period1,sc01,t0839, 0 ,,
period1,sc01,t0840, 0 ,,
period1,sc01,t0841, 0 ,,
period1,sc01,t0842, 0 ,,
period1,sc01,t0843, 0 ,,
period1,sc01,t0844, 0 ,,
period1,sc01,t0845, 0 ,,
period1,sc01,t0846, 0 ,,
period1,sc01,t0847, 0 ,,
period1,sc01,t0848, 0 ,,
period1,sc01,t0849, 0 ,,
period1,sc01,t0850, 2.7536041545 ,,
period1,sc01,t0851, 2.7536041545 ,,
period1,sc01,t0852, 2.7536041545 ,,
period1,sc01,t0853, 2.7536041545 ,,
period1,sc01,t0854, 2.7536041545 ,,
period1,sc01,t0855, 2.7536041545 ,,
period1,sc01,t0856, 2.7536041545 ,,
period1,sc01,t0857, 0 ,,
period1,sc01,t0858, 0 ,,
period1,sc01,t0859, 0 ,,
period1,sc01,t0860, 0 ,,
period1,sc01,t0861, 0 ,,
period1,sc01,t0862, 0 ,,
period1,sc01,t0863, 0 ,,
period1,sc01,t0864, 0 ,,
period1,sc01,t0865, 0 ,,
period1,sc01,t0866, 0 ,,
period1,sc01,t0867, 0 ,,
period1,sc01,t0868, 0 ,,
period1,sc01,t0869, 0 ,,
period1,sc01,t0870, 0 ,,
period1,sc01,t0871, 0 ,,
period1,sc01,t0872, 0 ,,
period1,sc01,t0873, 0 ,,
period1,sc01,t0874, 2.2746951495 ,,
period1,sc01,t0875, 2.2746951495 ,,
period1,sc01,t0876, 2.2746951495 ,,
period1,sc01,t0877, 2.2746951495 ,,
period1,sc01,t0878, 2.2746951495 ,,
period1,sc01,t0879, 2.2746951495 ,,
period1,sc01,t0880, 2.2746951495 ,,
period1,sc01,t0881, 2.2746951495 ,,
period1,sc01,t0882, 2.2746951495 ,,
period1,sc01,t0883, 0 ,,
period1,sc01,t0884, 0 ,,
period1,sc01,t0885, 0 ,,
period1,sc01,t0886, 0 ,,
period1,sc01,t0887, 0 ,,
period1,sc01,t0888, 0 ,,
period1,sc01,t0889, 0 ,,
period1,sc01,t0890, 0 ,,
period1,sc01,t0891, 0 ,,
period1,sc01,t0892, 0 ,,
period1,sc01,t0893, 0 ,,
period1,sc01,t0894, 0 ,,
period1,sc01,t0895, 0 ,,
period1,sc01,t0896, 1.309448571 ,,
period1,sc01,t0897, 1.309448571 ,,
period1,sc01,t0898, 1.309448571 ,,
period1,sc01,t0899, 1.309448571 ,,
period1,sc01,t0900, 1.309448571 ,,
period1,sc01,t0901, 1.309448571 ,,
period1,sc01,t0902, 1.309448571 ,,
period1,sc01,t0903, 1.309448571 ,,
period1,sc01,t0904, 1.309448571 ,,
period1,sc01,t0905, 1.309448571 ,,
period1,sc01,t0906, 1.309448571 ,,
period1,sc01,t0907, 0 ,,
period1,sc01,t0908, 0 ,,
period1,sc01,t0909, 0 ,,
period1,sc01,t0910, 0 ,,
period1,sc01,t0911, 0 ,,
period1,sc01,t0912, 0 ,,
period1,sc01,t0913, 0 ,,
period1,sc01,t0914, 0 ,,
period1,sc01,t0915, 0 ,,
period1,sc01,t0916, 0 ,,
period1,sc01,t0917, 0 ,,
period1,sc01,t0918, 0 ,,
period1,sc01,t0919, 0 ,,
period1,sc01,t0920, 0 ,,
period1,sc01,t0921, 1.191331056 ,,
period1,sc01,t0922, 1.191331056 ,,
period1,sc01,t0923, 1.191331056 ,,
period1,sc01,t0924, 1.191331056 ,,
period1,sc01,t0925, 1.191331056 ,,
period1,sc01,t0926, 1.191331056 ,,
period1,sc01,t0927, 1.191331056 ,,
period1,sc01,t0928, 1.191331056 ,,
period1,sc01,t0929, 1.191331056 ,,
period1,sc01,t0930, 1.191331056 ,,
period1,sc01,t0931, 0 ,,
period1,sc01,t0932, 0 ,,
period1,sc01,t0933, 0 ,,
period1,sc01,t0934, 0 ,,
period1,sc01,t0935, 0 ,,
period1,sc01,t0936, 0 ,,
period1,sc01,t0937, 0 ,,
period1,sc01,t0938, 0 ,,
period1,sc01,t0939, 0 ,,
period1,sc01,t0940, 0 ,,
period1,sc01,t0941, 0 ,,
period1,sc01,t0942, 0 ,,
period1,sc01,t0943, 0 ,,
period1,sc01,t0944, 0 ,,
period1,sc01,t0945, 0.53572416 ,,
period1,sc01,t0946, 0.53572416 ,,
period1,sc01,t0947, 0.53572416 ,,
period1,sc01,t0948, 0.53572416 ,,
period1,sc01,t0949, 0.53572416 ,,
period1,sc01,t0950, 0.53572416 ,,
period1,sc01,t0951, 0.53572416 ,,
period1,sc01,t0952, 0.53572416 ,,
period1,sc01,t0953, 0.53572416 ,,
period1,sc01,t0954, 0 ,,
period1,sc01,t0955, 0 ,,
period1,sc01,t0956, 0 ,,
period1,sc01,t0957, 0 ,,
period1,sc01,t0958, 0 ,,
period1,sc01,t0959, 0 ,,
period1,sc01,t0960, 0 ,,
period1,sc01,t0961, 0 ,,
period1,sc01,t0962, 0 ,,
period1,sc01,t0963, 0 ,,
period1,sc01,t0964, 0 ,,
period1,sc01,t0965, 0 ,,
period1,sc01,t0966, 0 ,,
period1,sc01,t0967, 0 ,,
period1,sc01,t0968, 1.3365063135 ,,
period1,sc01,t0969, 1.3365063135 ,,
period1,sc01,t0970, 1.3365063135 ,,
period1,sc01,t0971, 1.3365063135 ,,
period1,sc01,t0972, 1.3365063135 ,,
period1,sc01,t0973, 1.3365063135 ,,
period1,sc01,t0974, 1.3365063135 ,,
period1,sc01,t0975, 0 ,,
period1,sc01,t0976, 0 ,,
period1,sc01,t0977, 0 ,,
period1,sc01,t0978, 0 ,,
period1,sc01,t0979, 0 ,,
period1,sc01,t0980, 0 ,,
period1,sc01,t0981, 0 ,,
period1,sc01,t0982, 0 ,,
period1,sc01,t0983, 0 ,,
period1,sc01,t0984, 0 ,,
period1,sc01,t0985, 0 ,,
period1,sc01,t0986, 0 ,,
period1,sc01,t0987, 0 ,,
period1,sc01,t0988, 0 ,,
period1,sc01,t0989, 0 ,,
period1,sc01,t0990, 0.438757941 ,,
period1,sc01,t0991, 0.438757941 ,,
period1,sc01,t0992, 0.438757941 ,,
period1,sc01,t0993, 0.438757941 ,,
period1,sc01,t0994, 0.438757941 ,,
period1,sc01,t0995, 0.438757941 ,,
period1,sc01,t0996, 0.438757941 ,,
period1,sc01,t0997, 0.438757941 ,,
period1,sc01,t0998, 0.438757941 ,,
period1,sc01,t0999, 0.438757941 ,,
period1,sc01,t1000, 0.438757941 ,,
period1,sc01,t1001, 0 ,,
period1,sc01,t1002, 0 ,,
period1,sc01,t1003, 0 ,,
period1,sc01,t1004, 0 ,,
period1,sc01,t1005, 0 ,,
period1,sc01,t1006, 0 ,,
period1,sc01,t1007, 0 ,,
period1,sc01,t1008, 0 ,,
period1,sc01,t1009, 0 ,,
period1,sc01,t1010, 0 ,,
period1,sc01,t1011, 0 ,,
period1,sc01,t1012, 0 ,,
period1,sc01,t1013, 0 ,,
period1,sc01,t1014, 0 ,,
period1,sc01,t1015, 0 ,,
period1,sc01,t1016, 0.319175601 ,,
period1,sc01,t1017, 0.319175601 ,,
period1,sc01,t1018, 0.319175601 ,,
period1,sc01,t1019, 0.319175601 ,,
period1,sc01,t1020, 0.319175601 ,,
period1,sc01,t1021, 0.319175601 ,,
period1,sc01,t1022, 0.319175601 ,,
period1,sc01,t1023, 0.319175601 ,,
period1,sc01,t1024, 0 ,,
period1,sc01,t1025, 0 ,,
period1,sc01,t1026, 0 ,,
period1,sc01,t1027, 0 ,,
period1,sc01,t1028, 0 ,,
period1,sc01,t1029, 0 ,,
period1,sc01,t1030, 0 ,,
period1,sc01,t1031, 0 ,,
period1,sc01,t1032, 0 ,,
period1,sc01,t1033, 0 ,,
period1,sc01,t1034, 0 ,,
period1,sc01,t1035, 0 ,,
period1,sc01,t1036, 0 ,,
period1,sc01,t1037, 0 ,,
period1,sc01,t1038, 0 ,,
period1,sc01,t1039, 0 ,,
period1,sc01,t1040, 0.9185944395 ,,
period1,sc01,t1041, 0.9185944395 ,,
period1,sc01,t1042, 0.9185944395 ,,
period1,sc01,t1043, 0.9185944395 ,,
period1,sc01,t1044, 0.9185944395 ,,
period1,sc01,t1045, 0.9185944395 ,,
period1,sc01,t1046, 0.9185944395 ,,
period1,sc01,t1047, 0.9185944395 ,,
period1,sc01,t1048, 0.9185944395 ,,
period1,sc01,t1049, 0.9185944395 ,,
period1,sc01,t1050, 0 ,,
period1,sc01,t1051, 0 ,,
period1,sc01,t1052, 0 ,,
period1,sc01,t1053, 0 ,,
period1,sc01,t1054, 0 ,,
period1,sc01,t1055, 0 ,,
period1,sc01,t1056, 0 ,,
period1,sc01,t1057, 0 ,,
period1,sc01,t1058, 0 ,,
period1,sc01,t1059, 0 ,,
period1,sc01,t1060, 0 ,,
period1,sc01,t1061, 0 ,,
period1,sc01,t1062, 0 ,,
period1,sc01,t1063, 0 ,,
period1,sc01,t1064, 0 ,,
period1,sc01,t1065, 1.579701531 ,,
period1,sc01,t1066, 1.579701531 ,,
period1,sc01,t1067, 1.579701531 ,,
period1,sc01,t1068, 1.579701531 ,,
period1,sc01,t1069, 1.579701531 ,,
period1,sc01,t1070, 1.579701531 ,,
period1,sc01,t1071, 1.579701531 ,,
period1,sc01,t1072, 1.579701531 ,,
period1,sc01,t1073, 1.579701531 ,,
period1,sc01,t1074, 0 ,,
period1,sc01,t1075, 0 ,,
period1,sc01,t1076, 0 ,,
period1,sc01,t1077, 0 ,,
period1,sc01,t1078, 0 ,,
period1,sc01,t1079, 0 ,,
period1,sc01,t1080, 0 ,,
period1,sc01,t1081, 0 ,,
period1,sc01,t1082, 0 ,,
period1,sc01,t1083, 0 ,,
period1,sc01,t1084, 0 ,,
period1,sc01,t1085, 0 ,,
period1,sc01,t1086, 0 ,,
period1,sc01,t1087, 0 ,,
period1,sc01,t1088, 0.7657049415 ,,
period1,sc01,t1089, 0.7657049415 ,,
period1,sc01,t1090, 0.7657049415 ,,
period1,sc01,t1091, 0.7657049415 ,,
period1,sc01,t1092, 0.7657049415 ,,
period1,sc01,t1093, 0.7657049415 ,,
period1,sc01,t1094, 0.7657049415 ,,
period1,sc01,t1095, 0.7657049415 ,,
period1,sc01,t1096, 0.7657049415 ,,
period1,sc01,t1097, 0 ,,
period1,sc01,t1098, 0 ,,
period1,sc01,t1099, 0 ,,
period1,sc01,t1100, 0 ,,
period1,sc01,t1101, 0 ,,
period1,sc01,t1102, 0 ,,
period1,sc01,t1103, 0 ,,
period1,sc01,t1104, 0 ,,
period1,sc01,t1105, 0 ,,
period1,sc01,t1106, 0 ,,
period1,sc01,t1107, 0 ,,
period1,sc01,t1108, 0 ,,
period1,sc01,t1109, 0 ,,
period1,sc01,t1110, 0 ,,
period1,sc01,t1111, 0 ,,
period1,sc01,t1112, 0.334843776 ,,
period1,sc01,t1113, 0.334843776 ,,
period1,sc01,t1114, 0.334843776 ,,
period1,sc01,t1115, 0.334843776 ,,
period1,sc01,t1116, 0.334843776 ,,
period1,sc01,t1117, 0.334843776 ,,
period1,sc01,t1118, 0.334843776 ,,
period1,sc01,t1119, 0.334843776 ,,
period1,sc01,t1120, 0.334843776 ,,
period1,sc01,t1121, 0 ,,
period1,sc01,t1122, 0 ,,
period1,sc01,t1123, 0 ,,
period1,sc01,t1124, 0 ,,
period1,sc01,t1125, 0 ,,
period1,sc01,t1126, 0 ,,
period1,sc01,t1127, 0 ,,
period1,sc01,t1128, 0 ,,
period1,sc01,t1129, 0 ,,
period1,sc01,t1130, 0 ,,
period1,sc01,t1131, 0 ,,
period1,sc01,t1132, 0 ,,
period1,sc01,t1133, 0 ,,
period1,sc01,t1134, 0 ,,
period1,sc01,t1135, 0 ,,
period1,sc01,t1136, 0 ,,
period1,sc01,t1137, 2.113914027 ,,
period1,sc01,t1138, 2.113914027 ,,
period1,sc01,t1139, 2.113914027 ,,
period1,sc01,t1140, 2.113914027 ,,
period1,sc01,t1141, 2.113914027 ,,
period1,sc01,t1142, 2.113914027 ,,
period1,sc01,t1143, 2.113914027 ,,
period1,sc01,t1144, 2.113914027 ,,
period1,sc01,t1145, 0 ,,
period1,sc01,t1146, 0 ,,
period1,sc01,t1147, 0 ,,
period1,sc01,t1148, 0 ,,
period1,sc01,t1149, 0 ,,
period1,sc01,t1150, 0 ,,
period1,sc01,t1151, 0 ,,
period1,sc01,t1152, 0 ,,
period1,sc01,t1153, 0 ,,
period1,sc01,t1154, 0 ,,
period1,sc01,t1155, 0 ,,
period1,sc01,t1156, 0 ,,
period1,sc01,t1157, 0 ,,
period1,sc01,t1158, 0 ,,
period1,sc01,t1159, 0 ,,
period1,sc01,t1160, 0.686149995 ,,
period1,sc01,t1161, 0.686149995 ,,
period1,sc01,t1162, 0.686149995 ,,
period1,sc01,t1163, 0.686149995 ,,
period1,sc01,t1164, 0.686149995 ,,
period1,sc01,t1165, 0.686149995 ,,
period1,sc01,t1166, 0.686149995 ,,
period1,sc01,t1167, 0.686149995 ,,
period1,sc01,t1168, 0.686149995 ,,
period1,sc01,t1169, 0.686149995 ,,
period1,sc01,t1170, 0.686149995 ,,
period1,sc01,t1171, 0 ,,
period1,sc01,t1172, 0 ,,
period1,sc01,t1173, 0 ,,
period1,sc01,t1174, 0 ,,
period1,sc01,t1175, 0 ,,
period1,sc01,t1176, 0 ,,
period1,sc01,t1177, 0 ,,
period1,sc01,t1178, 0 ,,
period1,sc01,t1179, 0 ,,
period1,sc01,t1180, 0 ,,
period1,sc01,t1181, 0 ,,
period1,sc01,t1182, 0 ,,
period1,sc01,t1183, 0 ,,
period1,sc01,t1184, 0 ,,
period1,sc01,t1185, 0 ,,
period1,sc01,t1186, 2.0341846815 ,,
period1,sc01,t1187, 2.0341846815 ,,
period1,sc01,t1188, 2.0341846815 ,,
period1,sc01,t1189, 2.0341846815 ,,
period1,sc01,t1190, 2.0341846815 ,,
period1,sc01,t1191, 2.0341846815 ,,
period1,sc01,t1192, 2.0341846815 ,,
period1,sc01,t1193, 2.0341846815 ,,
period1,sc01,t1194, 2.0341846815 ,,
period1,sc01,t1195, 0 ,,
period1,sc01,t1196, 0 ,,
period1,sc01,t1197, 0 ,,
period1,sc01,t1198, 0 ,,
period1,sc01,t1199, 0 ,,
period1,sc01,t1200, 0 ,,
period1,sc01,t1201, 0 ,,
period1,sc01,t1202, 0 ,,
period1,sc01,t1203, 0 ,,
period1,sc01,t1204, 0 ,,
period1,sc01,t1205, 0 ,,
period1,sc01,t1206, 0 ,,
period1,sc01,t1207, 2.512861704 ,,
period1,sc01,t1208, 2.512861704 ,,
period1,sc01,t1209, 2.512861704 ,,
period1,sc01,t1210, 2.512861704 ,,
period1,sc01,t1211, 2.512861704 ,,
period1,sc01,t1212, 2.512861704 ,,
period1,sc01,t1213, 2.512861704 ,,
period1,sc01,t1214, 2.512861704 ,,
period1,sc01,t1215, 2.512861704 ,,
period1,sc01,t1216, 0 ,,
period1,sc01,t1217, 0 ,,
period1,sc01,t1218, 0 ,,
period1,sc01,t1219, 0 ,,
period1,sc01,t1220, 0 ,,
period1,sc01,t1221, 0 ,,
period1,sc01,t1222, 0 ,,
period1,sc01,t1223, 0 ,,
period1,sc01,t1224, 0 ,,
period1,sc01,t1225, 0 ,,
period1,sc01,t1226, 0 ,,
period1,sc01,t1227, 0 ,,
period1,sc01,t1228, 0 ,,
period1,sc01,t1229, 0 ,,
period1,sc01,t1230, 0 ,,
period1,sc01,t1231, 0 ,,
period1,sc01,t1232, 0.9539735835 ,,
period1,sc01,t1233, 0.9539735835 ,,
period1,sc01,t1234, 0.9539735835 ,,
period1,sc01,t1235, 0.9539735835 ,,
period1,sc01,t1236, 0.9539735835 ,,
period1,sc01,t1237, 0.9539735835 ,,
period1,sc01,t1238, 0.9539735835 ,,
period1,sc01,t1239, 0.9539735835 ,,
period1,sc01,t1240, 0.9539735835 ,,
period1,sc01,t1241, 0 ,,
period1,sc01,t1242, 0 ,,
period1,sc01,t1243, 0 ,,
period1,sc01,t1244, 0 ,,
period1,sc01,t1245, 0 ,,
period1,sc01,t1246, 0 ,,
period1,sc01,t1247, 0 ,,
period1,sc01,t1248, 0 ,,
period1,sc01,t1249, 0 ,,
period1,sc01,t1250, 0 ,,
period1,sc01,t1251, 0 ,,
period1,sc01,t1252, 0 ,,
period1,sc01,t1253, 0 ,,
period1,sc01,t1254, 0 ,,
period1,sc01,t1255, 0 ,,
period1,sc01,t1256, 0.938588166 ,,
period1,sc01,t1257, 0.938588166 ,,
period1,sc01,t1258, 0.938588166 ,,
period1,sc01,t1259, 0.938588166 ,,
period1,sc01,t1260, 0.938588166 ,,
period1,sc01,t1261, 0.938588166 ,,
period1,sc01,t1262, 0.938588166 ,,
period1,sc01,t1263, 0.938588166 ,,
period1,sc01,t1264, 0.938588166 ,,
period1,sc01,t1265, 0.938588166 ,,
period1,sc01,t1266, 0 ,,
period1,sc01,t1267, 0 ,,
period1,sc01,t1268, 0 ,,
period1,sc01,t1269, 0 ,,
period1,sc01,t1270, 0 ,,
period1,sc01,t1271, 0 ,,
period1,sc01,t1272, 0 ,,
period1,sc01,t1273, 0 ,,
period1,sc01,t1274, 0 ,,
period1,sc01,t1275, 0 ,,
period1,sc01,t1276, 0 ,,
period1,sc01,t1277, 0 ,,
period1,sc01,t1278, 0 ,,
period1,sc01,t1279, 0 ,,
period1,sc01,t1280, 0 ,,
period1,sc01,t1281, 2.4106096185 ,,
period1,sc01,t1282, 2.4106096185 ,,
period1,sc01,t1283, 2.4106096185 ,,
period1,sc01,t1284, 2.4106096185 ,,
period1,sc01,t1285, 2.4106096185 ,,
period1,sc01,t1286, 2.4106096185 ,,
period1,sc01,t1287, 2.4106096185 ,,
period1,sc01,t1288, 2.4106096185 ,,
period1,sc01,t1289, 0 ,,
period1,sc01,t1290, 0 ,,
period1,sc01,t1291, 0 ,,
period1,sc01,t1292, 0 ,,
period1,sc01,t1293, 0 ,,
period1,sc01,t1294, 0 ,,
period1,sc01,t1295, 0 ,,
period1,sc01,t1296, 0 ,,
period1,sc01,t1297, 0 ,,
period1,sc01,t1298, 0 ,,
period1,sc01,t1299, 0 ,,
period1,sc01,t1300, 0 ,,
period1,sc01,t1301, 0 ,,
period1,sc01,t1302, 0 ,,
period1,sc01,t1303, 0 ,,
period1,sc01,t1304, 1.0570422375 ,,
period1,sc01,t1305, 1.0570422375 ,,
period1,sc01,t1306, 1.0570422375 ,,
period1,sc01,t1307, 1.0570422375 ,,
period1,sc01,t1308, 1.0570422375 ,,
period1,sc01,t1309, 1.0570422375 ,,
period1,sc01,t1310, 1.0570422375 ,,
period1,sc01,t1311, 1.0570422375 ,,
period1,sc01,t1312, 1.0570422375 ,,
period1,sc01,t1313, 1.0570422375 ,,
period1,sc01,t1314, 0 ,,
period1,sc01,t1315, 0 ,,
period1,sc01,t1316, 0 ,,
period1,sc01,t1317, 0 ,,
period1,sc01,t1318, 0 ,,
period1,sc01,t1319, 0 ,,
period1,sc01,t1320, 0 ,,
period1,sc01,t1321, 0 ,,
period1,sc01,t1322, 0 ,,
period1,sc01,t1323, 0 ,,
period1,sc01,t1324, 0 ,,
period1,sc01,t1325, 0 ,,
period1,sc01,t1326, 0 ,,
period1,sc01,t1327, 0 ,,
period1,sc01,t1328, 0 ,,
period1,sc01,t1329, 1.6750211505 ,,
period1,sc01,t1330, 1.6750211505 ,,
period1,sc01,t1331, 1.6750211505 ,,
period1,sc01,t1332, 1.6750211505 ,,
period1,sc01,t1333, 1.6750211505 ,,
period1,sc01,t1334, 1.6750211505 ,,
period1,sc01,t1335, 1.6750211505 ,,
period1,sc01,t1336, 1.6750211505 ,,
period1,sc01,t1337, 1.6750211505 ,,
period1,sc01,t1338, 1.6750211505 ,,
period1,sc01,t1339, 0 ,,
period1,sc01,t1340, 0 ,,
period1,sc01,t1341, 0 ,,
period1,sc01,t1342, 0 ,,
period1,sc01,t1343, 0 ,,
period1,sc01,t1344, 0 ,,
period1,sc01,t1345, 0 ,,
period1,sc01,t1346, 0 ,,
period1,sc01,t1347, 0 ,,
period1,sc01,t1348, 0 ,,
period1,sc01,t1349, 0 ,,
period1,sc01,t1350, 0 ,,
period1,sc01,t1351, 0 ,,
period1,sc01,t1352, 2.5953229875 ,,
period1,sc01,t1353, 2.5953229875 ,,
period1,sc01,t1354, 2.5953229875 ,,
period1,sc01,t1355, 2.5953229875 ,,
period1,sc01,t1356, 2.5953229875 ,,
period1,sc01,t1357, 2.5953229875 ,,
period1,sc01,t1358, 2.5953229875 ,,
period1,sc01,t1359, 2.5953229875 ,,
period1,sc01,t1360, 2.5953229875 ,,
period1,sc01,t1361, 0 ,,
period1,sc01,t1362, 0 ,,
period1,sc01,t1363, 0 ,,
period1,sc01,t1364, 0 ,,
period1,sc01,t1365, 0 ,,
period1,sc01,t1366, 0 ,,
period1,sc01,t1367, 0 ,,
period1,sc01,t1368, 0 ,,
period1,sc01,t1369, 0 ,,
period1,sc01,t1370, 0 ,,
period1,sc01,t1371, 0 ,,
period1,sc01,t1372, 0 ,,
period1,sc01,t1373, 0 ,,
period1,sc01,t1374, 0 ,,
period1,sc01,t1375, 0 ,,
period1,sc01,t1376, 0 ,,
period1,sc01,t1377, 2.4859569945 ,,
period1,sc01,t1378, 2.4859569945 ,,
period1,sc01,t1379, 2.4859569945 ,,
period1,sc01,t1380, 2.4859569945 ,,
period1,sc01,t1381, 2.4859569945 ,,
period1,sc01,t1382, 2.4859569945 ,,
period1,sc01,t1383, 2.4859569945 ,,
period1,sc01,t1384, 2.4859569945 ,,
period1,sc01,t1385, 2.4859569945 ,,
period1,sc01,t1386, 0 ,,
period1,sc01,t1387, 0 ,,
period1,sc01,t1388, 0 ,,
period1,sc01,t1389, 0 ,,
period1,sc01,t1390, 0 ,,
period1,sc01,t1391, 0 ,,
period1,sc01,t1392, 0 ,,
period1,sc01,t1393, 0 ,,
period1,sc01,t1394, 0 ,,
period1,sc01,t1395, 0 ,,
period1,sc01,t1396, 0 ,,
period1,sc01,t1397, 0 ,,
period1,sc01,t1398, 0 ,,
period1,sc01,t1399, 0 ,,
period1,sc01,t1400, 0 ,,
period1,sc01,t1401, 2.941187031 ,,
period1,sc01,t1402, 2.941187031 ,,
period1,sc01,t1403, 2.941187031 ,,
period1,sc01,t1404, 2.941187031 ,,
period1,sc01,t1405, 2.941187031 ,,
period1,sc01,t1406, 2.941187031 ,,
period1,sc01,t1407, 2.941187031 ,,
period1,sc01,t1408, 0 ,,
period1,sc01,t1409, 0 ,,
period1,sc01,t1410, 0 ,,
period1,sc01,t1411, 0 ,,
period1,sc01,t1412, 0 ,,
period1,sc01,t1413, 0 ,,
period1,sc01,t1414, 0 ,,
period1,sc01,t1415, 0 ,,
period1,sc01,t1416, 0 ,,
period1,sc01,t1417, 0 ,,
